url,header,release time,article content,formatted date,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content
https://www.reuters.com/article/us-volkswagen-emissions-eu/volkswagen-can-face-dieselgate-claims-where-cars-bought-eu-court-rules-idUSKBN24A0VK,"['Volkswagen can face dieselgate claims where cars bought, EU court rules']","['July 9, 2020 /  7:48 AM / 7 days ago']","['BRUSSELS (Reuters) - EU consumers should be able to sue Volkswagen VOWG.p.DE in their national courts if they have bought cars with emission cheat devices installed, the Court of Justice of the European Union ruled on Thursday. ', 'The verdict by the EU’s top court raises the possibility that the German carmaker could face masses of legal complaints from consumers across the bloc. ', 'The case came to the EU court after an Austrian court handling a claim by the Austrian consumer association VKI on behalf of 574 owners of manipulated vehicles had sought to establish if it had jurisdiction on the matter. ', 'The Court of Justice said that under EU law court applicants should, in principle, sue where the defendant is domiciled. ', 'However, in cases of tort there was also the possibility of taking action in the place where damage had occurred. ', 'The EU court said that the damage occurred only at the time when the vehicles were purchased as they were acquired at a price higher than their actual value. ', 'The VKI wants compensation for the difference between the price consumers paid for vehicles, and the value of a manipulated vehicle. ', 'Volkswagen said the judgment changed little for plaintiffs, defendants and courts in the dieselgate proceedings. ', '“Outside of Austria, the question of jurisdiction has hardly arisen,” it said.  ', 'Austria’s minister for consumer protection, Rudolf Anschober, said the ruling was encouraging for a large number of affected Austrians. ', '“Consumers must not be treated differently according to their nationality,” he said in a statement.           ', 'Volkswagen admitted in 2015 to using illegal software to cheat U.S. diesel engine tests, a scandal that has cost it more than $30 billion in vehicle refits, fines and provisions.  ', 'Nearly all U.S. owners of affected cars agreed to take part in a $25 billion settlement in 2016 in the United States. The carmaker is in talks in Germany to settle a class action lawsuit there. ', 'Reporting by Philip Blenkinsop, additional reporting by Ilona Wissenbach in Frankfurt and Kirsti Knolle in Vienna; editing by Robin Emmott and Emelia Sithole-Matarise']",2020-07-09 07:48:00,0.0,1.0,0.0,0.0,0.084,0.841,0.075,-0.743
https://www.reuters.com/article/us-volkswagen-emissions-eu/eu-court-adviser-advocates-broader-definition-of-vehicle-defeat-devices-idUSKBN22C2PZ,['EU court adviser advocates broader definition of vehicle defeat devices'],"['April 30, 2020 /  3:07 PM / 5 days ago']","['BRUSSELS (Reuters) - Technologies used by Volkswagen (', ') to rig vehicle emissions tests should be considered illegal, an adviser to the EU’s top court said, advocating a broad definition that lawyers said could open the group to more legal challenges.  ', 'The Court of Justice of the European Union has been asked to rule in a French prosecution against the carmaker for allegedly deceiving purchasers of diesel vehicles, specifically on whether an “upstream” technology could be considered a defeat device.  ', 'Volkswagen had argued in favour of a restrictive interpretation, limiting the scope of that concept to technologies and strategies operating only “downstream” - concerning the emissions after the gases’ production. ', 'Advocate General Eleanor Sharpston said that a defeat device should be interpreted as being any device which can influence both upstream and downstream vehicle emissions during tests. ', 'Use of defeat devices to help a vehicle pass approval tests is illegal under EU law. ', 'The opinion, if followed by Europe’s top court, could raise the possibility of more car owners taking legal action against Volkswagen and other firms, according to lawyers representing car owners.  ', 'They said it broadened the interpretation of what constitutes an illegal “defeat device”. ', 'Contacted by Reuters, Volkswagen said it did not expect the opinion and potential ruling to affect legal proceedings. These centred on whether car owners had suffered financial damage rather than a legal assessment regarding technology. ', '“This question no longer plays a role in ongoing proceedings,” the company said. ', 'The French case concerned an exhaust gas recirculation (ERG) valve, which can redirect some exhaust gases back into the air supply for the engine, to reduce final NOx emissions. ', 'The ERG was adjusted in tests using a device to allow emissions to remain below the regulatory ceiling, but according to an expert’s report the device would in normal conditions lead to the partial deactivation of the ERG and higher NOx emissions. ', 'The court typically rules within two to four months of an adviser’s opinion. Judges follow them in the majority of cases, but are not bound to do so. ', 'Volkswagen announced recalls of almost 950,000 vehicles in France following the “dieselgate” scandal in which it admitted in 2015 to using illegal software to cheat U.S. diesel engine tests.  ', 'The scandal has cost Volkswagen more than $30 billion in vehicle refits, fines and provisions. ', 'Reporting by Kate Abnett; Editing by Philip Blenkinsop and Jan Harvey']",2020-04-30 15:07:00,0.25,0.75,0.0,-0.4588,0.104,0.846,0.05,-0.9786
https://www.reuters.com/article/us-volkswagen-emissions-continental/german-authorities-search-continental-vw-as-part-of-diesel-probe-idUSKBN2425TD,"['German authorities search Continental, VW as part of diesel probe']","['July 1, 2020 /  12:27 PM / 6 days ago']","['BERLIN (Reuters) - German prosecutors have extended their diesel emissions probe to include auto supplier Continental (', ') for its role in supplying engine components, searching the company’s offices and those of automaker Volkswagen, the companies said on Wednesday. ', 'Prosecutors in Hanover, Germany conducted the searches as part of an investigation into how a 1.6 litre diesel engine came to violate emissions rules by masking excessive pollution levels.  ', 'Premises in Hanover, Regensburg, Wolfsburg, Gifhorn, Berlin, Frankfurt und Nuernberg were searched by 76 Police and 4 prosecutors, a spokesman for the Hanover prosecutor’s office said on Wednesday.  ', '“We are investigating employees of Continental for abetting fraud and for providing false documentation,” Prosecutor Oliver Eisenhauer told Reuters, adding that 7 engineers and 2 project leaders were among the accused. Two business heads and a compliance officer were also cooperating with the probe, he added.   ', 'Continental said in a statement that several of its offices had been searched, adding it was cooperating with the authorities, but declined to comment on the investigation. ', 'A Volkswagen spokesman said the carmaker was cooperating with the probe in the capacity as a witness, given that VW has already settled with prosecutors in Braunschweig. ', 'The Hanover prosecutor’s office said the Hanover probe was an extension of the prior probes against Audi and VW. ', 'The WirtschaftsWoche magazine had earlier reported that prosecutors in the northern German city of Hanover had searched offices of Continental and carmaker Volkswagen.  ', 'Reporting by Jan Schwartz and Edward Taylor, writing by Emma Thomasson']",2020-07-01 12:27:00,0.0,1.0,0.0,0.0,0.024,0.976,0.0,-0.6249
https://www.reuters.com/article/us-volkswagen-emissions-audi-eisert/former-volkswagen-employee-sought-by-u-s-arrested-in-croatia-handelsblatt-idUSKBN23N1V7,['Former Volkswagen employee sought by U.S. arrested in Croatia: Handelsblatt'],"['June 16, 2020 /  11:58 AM / 5 days ago']","['FRANKFURT (Reuters) - Axel Eiser, a former Volkswagen (', ') engineer being sought by United States authorities as part of their investigation into a diesel-emissions cheating scandal, has been arrested in Croatia, Germany’s Handelsblatt said on Tuesday. ', 'Eiser is a former head of group powertrain development at Volkswagen and was also a director of powertrain development at VW’s premium brand Audi (', ').  ', 'In January 2019 a federal grand jury in Detroit indicted former Audi managers as part of the U.S. government’s investigation into diesel emissions cheating. ', 'VW admitted in September 2015 to secretly installing software to cheat anti-pollution tests, triggering a global backlash against combustion-engined vehicles. ', 'Volkswagen and Audi declined to comment. ', 'Reporting by Jan Schwartz; Writing by Edward Taylor; Editing by Thomas Escritt']",2020-06-16 11:58:00,0.256,0.744,0.0,-0.4767,0.117,0.831,0.052,-0.875
https://www.reuters.com/article/us-volkswagen-electric-batteries/volkswagen-invests-extra-200-million-in-u-s-battery-company-quantumscape-idUSKBN23N1K1,['Volkswagen invests extra $200 million in U.S. battery company QuantumScape'],"['June 16, 2020 /  10:33 AM / 9 days ago']","['BERLIN (Reuters) - Volkswagen is increasing its stake in U.S. company QuantumScape by up to $200 million to boost the development of solid-state battery technology that aims to increase the ranges of electric cars and shorten charging times, the German carmaker said ', ' on Tuesday. ', 'Volkswagen added that plans for a pilot plant were expected to be firmed up in the course of this year. ', 'Reporting by Thomas Seythal; Editing by Michelle Martin']",2020-06-16 10:33:00,0.0,1.0,0.0,0.0,0.0,0.934,0.066,0.6124
https://www.reuters.com/article/us-volkswagen-court/german-court-ends-diesel-case-against-volkswagen-ceo-chairman-idUSKBN22W1UZ,"['German court ends diesel case against Volkswagen CEO, Chairman']","['May 20, 2020 /  12:50 PM / 2 days ago']","['BERLIN (Reuters) - A German court said on Wednesday it was ending proceedings against the chairman and chief executive of Volkswagen AG (', ') after the carmaker agreed to pay a fine of 9 million euros ($9.9 million) over the diesel emissions scandal. ', 'CEO Herbert Diess and non-executive Chairman Hans Dieter Poetsch were accused of stock market manipulation for a delay in informing investors about the diesel scandal when it first came to light in 2015, and were each fined 4.5 million euros. ', 'VW in September 2015 admitted using illegal software to cheat U.S. diesel engine tests, battering its share price. ', 'Volkswagen already announced on Tuesday it was paying the fines for Diess and Poetsch, who in 2015 held positions as the head of VW brand and finance chief, respectively, as they did not violate any laws or their fiduciary duties toward VW. ', 'The court said the case against Martin Winterkorn, who was CEO at the time of the scandal, is still pending on charges of fraud and other offences. ', 'The scandal over engine control devices that mask excessive nitrogen oxide emissions has so far cost Volkswagen more than 30 billion euros in damages and regulatory fines, mainly imposed in the United States. ', 'Reporting by Emma Thomasson; Editing by Riham Alkousaa and Maria Sheahan']",2020-05-20 12:50:00,0.0,1.0,0.0,0.0,0.157,0.781,0.062,-0.9701
https://www.reuters.com/article/us-volkswagen-court-deal/volkswagen-pays-9-million-euros-to-end-proceedings-against-chairman-ceo-idUSKBN22V2UV,"['Volkswagen pays 9 million euros to end proceedings against chairman, CEO']","['May 19, 2020 /  7:16 PM / 3 days ago']","['FRANKFURT (Reuters) - Volkswagen AG (', ') has agreed to pay 9 million euros ($9.9 million) in a deal with a German court to end legal proceedings against its chairman and chief executive, who were accused of holding back market-moving information on rigged emissions tests. ', 'The court in Braunschweig was hearing charges of stock market manipulation against CEO Herbert Diess, as well as non-executive Chairman Hans Dieter Poetsch. ', 'VW in September 2015 admitted using illegal software to cheat U.S. diesel engine tests, battering its share price. Prosecutors had accused Diess and Poetsch of a delay in informing investors of the company’s wrongdoing. ', 'Volkswagen said it welcomed the court’s decision. ', 'The company added that Diess and Poetsch, who in 2015 held positions as head of VW brand and finance chief, respectively, did not violate any laws or their fiduciary duties towards VW. The company, and not the former defendants, would therefore pay the fine, it said. ', 'The court was not immediately available to comment. ', 'The scandal over engine control devices that mask excessive nitrogen oxide emissions has so far cost Volkswagen more than 30 billion euros in damages and regulatory fines, mainly imposed in the United States. ', 'Reporting by Ludwig Burger in Frankfurt and Jan Schwartz in Hamburg; Editing by Sandra Maler and Matthew Lewis']",2020-05-19 19:16:00,0.0,1.0,0.0,0.0,0.123,0.79,0.087,-0.8258
https://www.reuters.com/article/us-volkswagen-china/volkswagen-expects-single-digit-sales-decline-in-china-this-year-idUSKCN24I0BW,['Volkswagen expects single-digit sales decline in China this year'],"['July 17, 2020 /  3:24 AM / 12 days ago']","['BEIJING (Reuters) - Volkswagen AG (', ') said on Friday it expects its China sales to fall a single-digit percent this year as new sport-utility vehicles and premium models help it recover from a sales slide in the world’s biggest auto market. ', 'The German automaker sold 1.59 million vehicles in China in the first six months of 2020, down 17% from 1.92 million units in the same period last year. For all of 2019, Volkswagen sold around 4.23 million vehicles in the country. ', 'Volkswagen is China’s biggest foreign automaker, followed by U.S. rival General Motors Co (', '). ', 'The country’s overall auto sales, which include passenger cars and commercial vehicles, dropped 17% in January-June. The China Association of Automobile Manufacturers has forecast full-year sales to fall 10% to 20%. ', 'Volkswagen China chief Stephan Woellenstein said the automaker’s sales in the second half this year will likely be level with same period last year, though a possible second wave of the novel coronavirus outbreak lends uncertainty. ', 'The firm expects the market’s sales of new energy vehicles, which include all-battery vehicles as well as plug-in hybrid and hydrogen fuel-cell vehicles, will reach 1 million units this year, Woellenstein said at a briefing. ', 'The Wolfsburg-based company has local joint ventures with SAIC Motor Corp Ltd (', '), China FAW Group Corp Ltd [SASACJ.UL] and Anhui Jianghuai Automobile Group Corp Ltd (JAC) (', '), and is building plants based on its MEB platform which it has said enables the efficient production of various electric vehicle models. ', 'Volkswagen said it would invest 2.1 billion euros ($2.39 billion) in partner JAC and battery maker Guoxuan High-tech Co Ltd (', '). ', 'Woellenstein said by 2025 Volkswagen plans to have 15 MEB-based electric models of different brands in China. It is building its own electric vehicle charging infrastructure in Chinese cities. ', 'Volkswagen, which also sells premium Audi cars in China, expects slight growth in China’s premium car segment this year. A document seen by Reuters showed it plans to revamp plants with SAIC to make new Audi sedans. ', '($1 = 0.8781 euros) ', 'Reporting by Yilei Sun and Brenda Goh; Editing by Himani Sarkar and Christopher Cushing']",2020-07-17 03:24:00,0.0,1.0,0.0,0.0,0.006,0.951,0.042,0.8834
https://www.reuters.com/article/us-volkswagen-board/volkswagen-ag-expands-executive-committee-of-supervisory-board-idUSKBN23C1AS,['Volkswagen AG expands executive committee of supervisory board'],"['June 5, 2020 /  10:14 AM / 7 days ago']","['BERLIN (Reuters) - German car maker Volkswagen AG (', ') said on Friday that it had added two members to the executive committee of its supervisory board. ', 'The new members are Hans Michel Piech, who is indirectly the largest individual shareholder in the car maker, and Bertina Murkovic, chair of the works council at Volkswagen’s commercial vehicles business. ', 'The appointments expand the executive committee to eight. The body is responsible for appointing top management. ', 'Reporting by Douglas Busvine; editing by Thomas Seythal']",2020-06-05 10:14:00,0.0,0.833,0.167,0.1027,0.0,0.927,0.073,0.6597
https://www.reuters.com/article/us-volkswagen-audi-buyout/volkswagen-to-pay-267-million-for-audi-buyout-idUSKBN23N2M2,['Volkswagen to pay $267 million for Audi buyout'],"['June 16, 2020 /  3:50 PM / 9 days ago']","['FRANKFURT (Reuters) - Volkswagen (', ') will pay a 48% premium to buy out the minority shareholders of premium division Audi (', '), Audi said on Tuesday. ', 'Volkswagen, which already holds 99.64% of Audi, announced the squeeze-out plans in February. ', '“Volkswagen AG announced and specified that it has set the cash settlement to be paid to the minority shareholders in return for the transfer of their shares at 1,551.53 euros per AUDI AG share,” the carmaker said. ', 'This compares with a share price of 1,050 euros apiece on Tuesday and amounts to a purchase price of 237 million euros ($267 million) for the 152,749 outstanding Audi shares, according to Refinitiv data. ', 'The transfer will be passed at Audi’s next annual general meeting, which the carmaker said is expected to take place in July or August. ', 'Reporting by Christoph Steitz; editing by David Evans']",2020-06-16 15:50:00,0.167,0.833,0.0,-0.1027,0.009,0.921,0.07,0.8481
https://www.reuters.com/article/us-volkswagen-argo/volkswagen-closes-2-6-billion-investment-in-self-driving-startup-argo-ai-idUSKBN2390E6,['Volkswagen closes $2.6 billion investment in self-driving startup Argo AI'],"['June 2, 2020 /  4:05 AM / 2 days ago']","['(Reuters) - German automaker Volkswagen AG (', ') has closed its $2.6 billion investment in Argo AI, the Pittsburgh-based self-driving startup disclosed in a blog post on Tuesday.  ', 'Argo, founded in 2016 by Bryan Salesky and Peter Rander, is now jointly controlled by VW and Ford Motor Co, which made an initial investment in Argo shortly after it was founded. ', 'Details of the VW investment, which does not include an agreement to purchase $500 million worth of Argo stock from Ford, was announced last July. ', 'VW’s agreement includes the transfer to Argo of its Munich-based Autonomous Intelligent Driving unit, which boosts Argo’s employment to more than 1,000, according to Salesky. ', 'Last week, VW disclosed that its supervisory board had approved several projects in a multibillion-dollar alliance with Ford that also was announced last July. ', 'Ford created Ford Autonomous Vehicles LLC in 2018, pledging to invest $4 billion until 2023 and had sought outside investors to help share the spiraling cost of developing autonomous vehicles. ', 'Reporting by Paul Lienert in Detroit; Editing by Nick Zieminski']",2020-06-02 04:05:00,0.0,1.0,0.0,0.0,0.028,0.883,0.089,0.8639
https://www.reuters.com/article/us-volkswagen-advert/volkswagen-board-to-review-internal-probe-into-racist-car-ad-idUSKBN23C20N,['Volkswagen board to review internal probe into racist car ad'],"['June 5, 2020 /  2:18 PM / 7 days ago']","['HAMBURG (Reuters) - Volkswagen (', ') has completed an internal report into  how it came to publish a racist advert, the German carmaker said on Friday, adding that its findings will be released once its management board has reviewed the matter. ', 'Volkswagen’s management board, headed by Chief Executive Herbert Diess meets regularly on Tuesdays. ', 'In the clip, a black man is depicted next to a new VW Golf, being pushed around by an oversized white hand, which then flicks him into a building adorned with the sign “Petit Colon”. ', 'Petit Colon is a real cafe in Buenos Aires, Argentina, located near the Teatro Colon. In French the term translates into “small settler,” which has colonial undertones. ', 'Criticism of the advert went viral last month and the company  apologised and pulled the clip, prompting VW’s labour leaders to accuse Volkswagen’s management of damaging the company. ', '“The clip is disgusting and inexcusable,” Volkswagen works council member Bernd Osterloh said at the time. ', 'Volkswagen itself admitted that the advert was racist and insulting. It said that agencies usually produce its advertising campaigns and it was investigating where the mistake happened and would make its findings public.   ', 'Reporting by Jan Schwartz; Writing by Edward Taylor; Editing by Keith Weir']",2020-06-05 14:18:00,0.308,0.692,0.0,-0.6124,0.11,0.851,0.039,-0.959
https://www.reuters.com/article/us-volkswagen-advert-probe/volkswagen-blames-cultural-insensitivity-for-ad-criticised-as-racist-idUSKBN23I1N0,['Volkswagen blames cultural insensitivity for ad criticised as racist'],"['June 11, 2020 /  11:09 AM / 7 days ago']","['FRANKFURT (Reuters) - Volkswagen (', ') on Thursday apologised for posting on its Instagram page last month an advert widely criticised as racist, and said it was published because of a lack of cultural sensitivity. ', 'In the clip of a few seconds, a black man is depicted next to a new VW Golf, being pushed around by an oversized white hand, meant to be that of his girlfriend, which then flicks him into a building bearing the sign “Petit Colon”. ', 'Petit Colon is a real cafe in Buenos Aires, Argentina, located near the Teatro Colon. In French the term translates into “small settler,” which has colonial undertones.  ', 'Volkswagen withdrew the advert on May 20. and announced on Thursday the findings of a review into how it came to be published.    ', '“We can state that racist intentions did not play any role whatsoever. We found a lack of sensitivity and procedural errors,” Hiltrud Werner, Volkswagen’s management board member for integrity and legal affairs said in a statement.  ', '“On behalf of the Board of Management, I would like to formally apologise for hurting people as a result of a lack of intercultural sensitivity,” he added.  ', 'Volkswagen’s management board said it condemned racism and the company explained that the ad was part of a series of clips from the Golf 8 ad campaign depicting a couple who play tricks on each other.  ', 'Without watching the entire campaign however, it is unclear that the white hand is the man’s girlfriend. ', 'Volkswagen pledged to boost diversity training and improve controls. ', '“This advert is tasteless. It is deeply racist. So deeply, that one has no idea where to start,” said a commentary piece in ROSAMAG, an online magazine for AfroGerman women and friends. ', 'No member of staff at Volkswagen has been dismissed as a result of the campaign, which was produced by Voltage, an ad agency belonging to New York-based DDB Worldwide. ', 'Voltage was not immediately available for comment. ', 'Katja Heintschel von Heinegg, head of Germany’s Advertisting Standards Council said: “the company has withdrawn the advert, and clearly distanced itself from the content.” ', '“Doubtless the company advertising as well as the agency are now sufficiently sensitive to the issue that something like this will not happen again,” she added. ', 'Volkswagen, which has seen its reputation tarnished in the last five years after it admitted cheating diesel emissions tests, has a history of insensitive blunders.  ', 'Last year Britain’s Advertising Standards Authority (ASA) ruled an advert for Volkswagen’s eGolf, which showed two male astronauts and a male para-athlete followed by a woman sitting with a pram, presented gender roles in a way that was likely to cause harm and should not appear again. ', 'In March last year the company’s supervisory board condemned remarks made by the company’s chief executive after he appeared to allude to a Nazi-era slogan.    At the time, Herbert Diess said “EBIT macht frei” beforeapologising for the comments and explaining he in no way wantedto draw a comparison to the Nazi-era slogan “Arbeit macht frei”,which appeared on the gates of Auschwitz during the Holocaust.    EBIT refers to a company’s earnings before interest andtaxes and Diess had sought to emphasise that Volkswagen’s operational freedom would increase with higher profitability. ', 'Reporting by Edward Taylor and Jan Schwartz; Editing by Michelle Martin and Alexandra Hudson']",2020-06-11 11:09:00,0.58,0.42,0.0,-0.8074,0.095,0.826,0.078,-0.9037
https://www.reuters.com/article/us-usa-autos-takata/u-s-will-not-require-automakers-to-recall-56-mln-takata-air-bag-inflators-idUSKBN22J2MA,['U.S. will not require automakers to recall 56 mln Takata air bag inflators'],"['May 7, 2020 /  4:14 PM / Updated 39 minutes ago']","['WASHINGTON (Reuters) - The National Highway Traffic Safety Administration (NHTSA) said Thursday it will not require automakers to recall 56 million additional Takata air bag inflators, saying the devices do not pose a safety risk. ', 'Automakers in the United States have previously recalled than 60 million Takata air bag inflators that could explode when deployed, sending deadly metal fragments flying in a defect linked to at least 25 deaths worldwide.  ', 'The agency said it will continue to monitor their performance over time. NHTSA said separately Volkswagen AG (', ') will recall 370,000 vehicles with Takata inflators with the drying agent. ', 'The issue sparked the largest auto industry safety recall in history, involving more than 100 million inflators among 19 major automakers worldwide and is linked to more than 290 injuries. ', 'In 2016, NHTSA ordered the recall of 40 million inflators and said it would review by the end of 2019 whether the air bags with a “dessicant” or drying agent needed to be recalled. ', 'The agency has said long-term exposure to high heat and humidity degrade the inflators, making them more prone to deadly ruptures. ', 'NHTSA said it has reviewed reports of extensive testing of the inflators in making the decision and said a group testing inflators “will further surveil and assess” those inflators “and their performance in the field.” ', 'The defect led Takata to file for bankruptcy protection in June 2017. ', 'Earlier in 2017, the company agreed to plead guilty to criminal wrongdoing to resolve a U.S. Justice Department investigation. Prosecutors in Detroit charged three former senior Takata executives with falsifying test results to conceal the inflator defect but none of the Japanese nationals have appeared in a U.S. court. ', 'Starting in 2000, Takata submitted false test reports to automakers to induce them to buy faulty air bag inflators, according to the Justice Department. ', 'Reporting by David Shepardson; Editing by Franklin Paul and Nick Zieminski']",2020-05-07 16:14:00,0.0,1.0,0.0,0.0,0.056,0.898,0.046,-0.1217
https://www.reuters.com/article/us-turkey-competition-germany-autos/turkish-competition-board-launches-probe-into-audi-porsche-vw-mercedes-benz-and-bmw-idUSKBN24267E,"['Turkish competition board launches probe into Audi, Porsche, VW, Mercedes-Benz and BMW']","['July 1, 2020 /  2:25 PM / 6 days ago']","['ISTANBUL (Reuters) - The Turkish Competition Board said on Wednesday that it launched an investigation into German carmakers Audi, Porsche, Volkswagen, Mercedes-Benz and BMW to determine whether they violated competition law. ', 'The competition board said findings regarding claims on the companies’ actions on security cooperation, environment cooperation and sharing competition-sensitive information were determined to be adequate to start an investigation. ', 'Reporting by Ebru Tuncay; Writing by Ezgi Erkoyun; Editing by Daren Butler']",2020-07-01 14:25:00,0.0,1.0,0.0,0.0,0.042,0.823,0.135,0.6808
https://www.reuters.com/article/us-scania-jobs/truckmaker-scania-signals-lay-offs-has-5000-more-staff-than-needed-idUSKBN2381R8,"['Truckmaker Scania signals lay-offs, has 5,000 more staff than needed']","['June 1, 2020 /  8:31 AM / 3 days ago']","['STOCKHOLM/FRANKFURT (Reuters) - Swedish truckmaker Scania, owned by Germany’s Traton (', '), is planning major job cuts and estimates it has 5,000 more staff globally than it needs as a result of the coronavirus crisis. ', 'Traton, in which Volkswagen (', ') has a 89.7% stake, said last month its first-quarter operating profit had fallen by two thirds, as the coronavirus pandemic brought large parts of the automotive industry to a near standstill. ', 'Scania Chief Executive Henrik Henriksson said on Monday that up to 1,000 white-collar positions at its headquarters in Sodertalje would be reviewed by the Swedish truckmaker, which employs around 51,000 people globally. ', '“Our assessment is that it will take long before market demand reaches pre-crisis levels and we therefore need to adapt the organisation to the new situation,” Henriksson said. ', '“These will be company-wide measures and formal notices of redundancies are not excluded,” he added in a statement. ', 'Scania said it will also reassess parts of its industrial and commercial operations, adding it had too many staff in global sales and services and that the truckmaker’s research & development had also been hit by the fall in activity. ', '“The executive management is working together with the union representatives on different cost reduction measures, where reducing the number of consultants is one,” Scania said. ', 'Reporting by Johannes Hellstrom and Christoph Steitz; Editing by Niklas Pollard and Alexander Smith']",2020-06-01 08:31:00,0.0,1.0,0.0,0.0,0.043,0.934,0.023,-0.7096
https://www.reuters.com/article/us-mexico-volkswagen/volkswagen-pushes-back-possible-restart-of-operations-in-mexico-idUSKCN22700N,['Volkswagen pushes back possible restart of operations in Mexico'],"['April 25, 2020 /  12:32 AM / 12 days ago']","['MEXICO CITY (Reuters) - German automaker Volkswagen will extend until at least May 18 a suspension on operations at its Puebla production plant in Mexico due to the ongoing coronavirus pandemic, the company said in a statement on Friday. ', 'The company’s Silao plant in Mexico is also temporarily down, and the company said it has not yet determined when it might resume operations. ', 'The eventual re-start at both plants will be “gradual and under strict hygiene measures,” the statement added.  ', 'Volkswagen is among manufacturers worldwide who are responding to a steep fall in demand, as well as supply chain challenges following public health measures adopted by governments to rein in the pandemic. ', 'Reporting by Sharay Angulo; Editing by Sandra Maler']",2020-04-25 00:32:00,0.0,1.0,0.0,0.0,0.029,0.93,0.041,0.1441
https://www.reuters.com/article/us-mexico-volkswagen/volkswagen-in-mexico-will-begin-sending-workers-back-to-plant-on-tuesday-idUSKBN23M09P,['Volkswagen in Mexico will begin sending workers back to plant on Tuesday'],"['June 15, 2020 /  2:51 AM / 6 days ago']","['MEXICO CITY (Reuters) - Volkswagen AG’s (', ') Mexican unit will begin sending workers back to its plant in the central state of Puebla on Tuesday for “preparation and training eyeing a gradual start further ahead,” the company said in a statement on Sunday.  ', 'Puebla, where the German automaker and its luxury brand unit Audi (', ') have major plants, said last week it is not ready to reopen its automotive sector due to concerns about the coronavirus. Mexico has registered more than 17,000 deaths from the pandemic. ', 'Reporting by Dave Graham and Daina Beth Solomon; Editing by Muralikumar Anantharaman']",2020-06-15 02:51:00,0.0,1.0,0.0,0.0,0.021,0.979,0.0,-0.2755
https://www.reuters.com/article/us-health-coronavirus-volkswagen-stimulu/vw-ceo-calls-for-economic-stimulus-to-revive-auto-industry-tv-idUSKCN2292WR,['VW CEO calls for economic stimulus to revive auto industry: TV'],"['April 27, 2020 /  9:06 PM / 7 days ago']","['FRANKFURT (Reuters) - Volkswagen’s (', ') chief executive called for a broad stimulus package to revive the auto industry and the economy even as he defended the carmaker’s intention to pay a dividend. ', '“We need consumption, the economy needs to get moving again and an opportunity, perhaps the best opportunity is the car,” Herbert Diess told German television ZDF, adding that replacing older cars with more efficient ones would also cut pollution. ', 'Diess reiterated the carmaker’s intention to pay a dividend for 2019 but said the company would consider cutting bonuses and shrinking the dividend if the carmaker ended up taking state aid. [nL8N2BK2H7] ', '“We will consider this and the formal decisions have not been taken. But for now VW wants to cope without state aid and the carmaker intends to manage through he crisis without tapping state aid,” Diess said. ', 'Reporting by Edward Taylor; editing by Jonathan Oatis']",2020-04-27 21:06:00,0.0,0.806,0.194,0.34,0.069,0.839,0.092,0.5714
https://www.reuters.com/article/us-health-coronavirus-volkswagen-sales/volkswagen-sees-v-shaped-recovery-lasting-into-2022-idUSKBN23U16T,['Volkswagen sees V-shaped recovery lasting into 2022'],"['June 23, 2020 /  8:57 AM / 21 days ago']","['LONDON (Reuters) - Volkswagen expects a V-shaped recovery lasting into 2022, its sales chief said on Tuesday, as businesses try to work out how quickly they will rebound from the coronavirus pandemic which shut large parts of the economy around the world for months. ', '“We see a V-shaped recovery lasting into 2022,” Christian Dahlheim told an online automotive conference.  ', 'Reporting by Costas Pitas; editing by Michael Holden']",2020-06-23 08:57:00,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
